Episode,Reward,Num_Actions
83800,-275.0000000000002,50
83801,-40.79999999999998,29
83802,-280.0000000000002,50
83803,42.00000000000001,12
83804,-285.0000000000002,50
83805,-2.59999999999998,20
83806,-285.0000000000002,50
83807,-280.0000000000002,50
83808,-280.0000000000002,50
83809,-280.0000000000002,50
83810,-118.60000000000014,40
83811,45.60000000000001,11
83812,50.400000000000006,10
83813,-275.0000000000002,50
83814,50.6,11
83815,-300.0000000000003,50
83816,-14.999999999999957,20
83817,-168.2000000000002,48
83818,-14.999999999999957,20
83819,-280.0000000000002,50
83820,-270.0000000000002,50
83821,-80.20000000000007,32
83822,-115.00000000000014,39
83823,-275.0000000000002,50
83824,-270.0000000000002,50
83825,-70.20000000000007,32
83826,-280.0000000000002,50
83827,-285.0000000000003,50
83828,-270.0000000000002,50
83829,-10.999999999999968,22
83830,7.200000000000017,19
83831,40.80000000000001,12
83832,-265.0000000000002,50
83833,-275.0000000000002,50
83834,-265.0000000000002,50
83835,-290.0000000000002,50
83836,-285.0000000000002,50
83837,60.199999999999996,9
83838,27.40000000000001,14
83839,-275.0000000000002,50
83840,7.000000000000014,18
83841,-290.0000000000003,50
83842,-56.0,28
83843,-290.0000000000002,50
83844,46.80000000000001,11
83845,79.39999999999999,5
83846,-280.0000000000002,50
83847,-152.8000000000002,44
83848,-285.0000000000002,50
83849,-36.39999999999998,26
83850,-12.19999999999996,22
83851,-280.0000000000002,50
83852,-280.0000000000002,50
83853,74.6,6
83854,-275.0000000000002,50
83855,74.6,6
83856,74.6,6
83857,74.6,6
83858,48.00000000000001,10
83859,-75.20000000000007,32
83860,74.6,6
83861,-0.39999999999996305,18
83862,31.000000000000014,13
83863,-74.60000000000005,35
83864,74.6,6
83865,16.600000000000023,16
83866,-265.0000000000002,50
83867,-280.0000000000002,50
83868,-280.0000000000002,50
83869,46.80000000000001,11
83870,-97.8000000000001,38
83871,-275.0000000000003,50
83872,74.6,6
83873,19.00000000000003,15
83874,-285.0000000000002,50
83875,74.6,6
83876,40.80000000000001,12
83877,-280.0000000000002,50
83878,-135.40000000000015,43
83879,-176.80000000000027,49
83880,-275.0000000000002,50
83881,50.6,11
83882,-275.0000000000002,50
83883,-275.0000000000003,50
83884,-275.0000000000002,50
83885,-275.0000000000002,50
83886,-89.60000000000008,35
83887,-94.60000000000008,35
83888,-155.80000000000018,48
83889,-103.8000000000001,39
83890,-285.0000000000002,50
83891,45.6,11
83892,-7.59999999999998,20
83893,-270.0000000000002,50
83894,-275.0000000000002,50
83895,-285.0000000000003,50
83896,-290.0000000000002,50
83897,12.200000000000017,19
83898,-75.00000000000006,33
83899,45.800000000000004,12
83900,50.6,11
83901,-280.0000000000002,50
83902,-285.0000000000003,50
83903,-280.0000000000002,50
83904,-26.399999999999963,26
83905,-265.0000000000002,50
83906,-290.0000000000003,50
83907,-275.0000000000002,50
83908,-270.0000000000002,50
83909,-260.0000000000002,50
83910,-3.7999999999999687,20
83911,-275.0000000000002,50
83912,-280.0000000000003,50
83913,69.8,7
83914,-21.999999999999957,23
83915,-285.0000000000002,50
83916,-118.80000000000013,39
83917,23.800000000000026,14
83918,46.80000000000001,11
83919,-275.0000000000002,50
83920,-19.799999999999955,21
83921,-172.00000000000026,48
83922,-275.0000000000002,50
83923,-270.0000000000002,50
83924,84.19999999999999,4
83925,84.19999999999999,4
83926,33.40000000000002,12
83927,-94.8000000000001,34
83928,-290.0000000000003,50
83929,-285.0000000000003,50
83930,-290.0000000000003,50
83931,-290.0000000000002,50
83932,-285.0000000000002,50
83933,-80.00000000000009,33
83934,84.19999999999999,4
83935,55.2,9
83936,36.000000000000014,13
83937,36.000000000000014,13
83938,-103.00000000000009,37
83939,45.60000000000001,11
83940,28.600000000000023,13
83941,-275.0000000000002,50
83942,-275.0000000000003,50
83943,-285.0000000000003,50
83944,2.2000000000000313,19
83945,-290.0000000000002,50
83946,32.20000000000002,13
83947,61.2,8
83948,79.39999999999999,5
83949,-275.0000000000003,50
83950,-40.19999999999999,26
83951,60.199999999999996,9
83952,40.800000000000004,12
83953,-128.40000000000018,41
83954,-285.0000000000002,50
83955,-280.0000000000002,50
83956,-290.0000000000003,50
83957,50.6,11
83958,-270.0000000000002,50
83959,74.6,6
83960,-280.0000000000002,50
83961,-275.0000000000002,50
83962,-285.0000000000002,50
83963,61.2,8
83964,-260.0000000000002,50
83965,36.20000000000001,14
83966,-147.8000000000002,44
83967,60.199999999999996,9
83968,23.800000000000026,14
83969,-82.00000000000007,35
83970,32.400000000000006,14
83971,-265.0000000000002,50
83972,-275.0000000000002,50
83973,-295.0000000000002,50
83974,21.400000000000006,15
83975,-7.599999999999966,20
83976,-265.0000000000002,50
83977,60.199999999999996,9
83978,74.6,6
83979,52.80000000000001,9
83980,12.000000000000014,18
83981,-17.399999999999963,21
83982,8.000000000000032,17
83983,74.6,6
83984,74.6,6
83985,-295.0000000000003,50
83986,28.600000000000023,13
83987,-290.0000000000002,50
83988,-300.0000000000003,50
83989,74.6,6
83990,-260.0000000000002,50
83991,-275.0000000000002,50
83992,-275.0000000000002,50
83993,-285.0000000000002,50
83994,-285.0000000000002,50
83995,69.8,7
83996,52.80000000000001,9
83997,-275.0000000000002,50
83998,-280.0000000000002,50
83999,-290.0000000000003,50
84000,56.400000000000006,9
84001,21.600000000000023,16
84002,-280.0000000000002,50
84003,-179.00000000000023,50
84004,-280.0000000000002,50
84005,-280.0000000000002,50
84006,46.80000000000001,11
84007,-26.59999999999995,25
84008,-275.0000000000002,50
84009,-94.2000000000001,37
84010,-280.0000000000002,50
84011,45.60000000000001,11
84012,28.600000000000023,13
84013,50.400000000000006,10
84014,60.199999999999996,9
84015,-275.0000000000002,50
84016,-270.0000000000002,50
84017,21.40000000000002,15
84018,-285.0000000000003,50
84019,-143.0000000000002,43
84020,-147.6000000000002,45
84021,-295.0000000000002,50
84022,-290.0000000000003,50
84023,35.80000000000001,12
84024,-295.0000000000002,50
84025,40.800000000000004,12
84026,69.8,7
84027,-285.0000000000002,50
84028,-290.0000000000002,50
84029,-285.0000000000003,50
84030,0.8000000000000398,18
84031,16.600000000000023,16
84032,-275.0000000000002,50
84033,-295.0000000000003,50
84034,-290.0000000000003,50
84035,-275.0000000000002,50
84036,2.400000000000034,20
84037,-98.20000000000007,36
84038,-290.0000000000002,50
84039,-280.0000000000002,50
84040,-275.0000000000002,50
84041,-285.0000000000002,50
84042,36.20000000000001,14
84043,-119.00000000000014,38
84044,-285.0000000000002,50
84045,-40.19999999999999,26
84046,-270.0000000000002,50
84047,9.40000000000002,17
84048,-275.0000000000002,50
84049,-290.0000000000002,50
84050,-275.0000000000002,50
84051,41.00000000000001,13
84052,-275.0000000000002,50
84053,36.20000000000001,14
84054,-270.0000000000002,50
84055,-41.19999999999999,27
84056,-295.0000000000003,50
84057,-280.0000000000002,50
84058,-290.0000000000003,50
84059,79.39999999999999,5
84060,-290.0000000000002,50
84061,-295.0000000000003,50
84062,-275.0000000000002,50
84063,-152.20000000000022,47
84064,-275.0000000000002,50
84065,-285.0000000000002,50
84066,-290.0000000000003,50
84067,-275.0000000000002,50
84068,-280.0000000000002,50
84069,-104.20000000000013,37
84070,79.39999999999999,5
84071,-46.19999999999999,27
84072,-275.0000000000002,50
84073,-295.0000000000002,50
84074,-285.0000000000002,50
84075,-270.0000000000002,50
84076,-270.0000000000002,50
84077,-290.0000000000002,50
84078,-275.0000000000002,50
84079,-275.0000000000002,50
84080,21.40000000000002,15
84081,26.200000000000017,14
84082,-285.0000000000002,50
84083,-270.0000000000002,50
84084,-280.0000000000002,50
84085,-280.0000000000002,50
84086,65.0,8
84087,-150.20000000000016,44
84088,-7.19999999999996,22
84089,-280.0000000000002,50
84090,-285.0000000000003,50
84091,-275.0000000000003,50
84092,-17.19999999999996,22
84093,-290.0000000000002,50
84094,-12.399999999999963,21
84095,26.200000000000017,14
84096,-280.0000000000002,50
84097,-285.0000000000002,50
84098,-275.0000000000002,50
84099,69.8,7
84100,-122.20000000000013,41
84101,-280.0000000000003,50
84102,-285.0000000000002,50
84103,-157.60000000000022,45
84104,2.40000000000002,20
84105,-43.79999999999997,26
84106,-77.60000000000004,32
84107,-89.60000000000008,35
84108,-290.0000000000002,50
84109,-280.0000000000002,50
84110,-280.0000000000002,50
84111,-270.0000000000002,50
84112,-171.60000000000028,50
84113,65.0,8
84114,-265.0000000000002,50
84115,55.4,10
84116,-275.0000000000002,50
84117,-275.0000000000002,50
84118,-275.0000000000002,50
84119,-285.0000000000003,50
84120,-285.0000000000002,50
84121,-65.80000000000004,29
84122,-6.399999999999975,20
84123,65.0,8
84124,15.40000000000002,16
84125,65.0,8
84126,79.39999999999999,5
84127,-250.00000000000023,50
84128,-41.400000000000006,26
84129,69.8,7
84130,-270.0000000000002,50
84131,-275.0000000000002,50
84132,-280.0000000000002,50
84133,-275.0000000000002,50
84134,-260.0000000000002,50
84135,-63.2,29
84136,-270.0000000000002,50
84137,65.0,8
84138,-147.4000000000002,46
84139,-270.0000000000002,50
84140,60.199999999999996,9
84141,2.6000000000000227,21
84142,-89.60000000000008,35
84143,-285.0000000000002,50
84144,-290.0000000000003,50
84145,-125.60000000000015,42
84146,74.6,6
84147,74.6,6
84148,-89.2000000000001,37
84149,65.0,8
84150,-9.999999999999957,20
84151,-285.0000000000003,50
84152,46.80000000000001,11
84153,-280.0000000000002,50
84154,11.800000000000011,17
84155,12.200000000000017,19
84156,55.4,10
84157,-161.8000000000002,49
84158,-285.0000000000002,50
84159,-280.0000000000002,50
84160,-280.0000000000002,50
84161,-290.0000000000003,50
84162,-270.0000000000002,50
84163,36.20000000000001,14
84164,55.4,10
84165,-87.20000000000009,34
84166,26.40000000000002,15
84167,-285.0000000000003,50
84168,-290.0000000000002,50
84169,-290.0000000000003,50
84170,36.000000000000014,13
84171,-275.0000000000002,50
84172,-72.40000000000005,33
84173,-290.0000000000002,50
84174,-285.0000000000002,50
84175,46.80000000000001,11
84176,74.6,6
84177,-270.0000000000002,50
84178,-285.0000000000002,50
84179,-265.0000000000002,50
84180,-285.0000000000002,50
84181,-65.00000000000006,33
84182,74.6,6
84183,-138.20000000000016,42
84184,46.80000000000001,11
84185,-41.39999999999998,26
84186,-295.0000000000002,50
84187,-265.0000000000002,50
84188,-94.00000000000011,38
84189,56.400000000000006,9
84190,-285.0000000000003,50
84191,34.60000000000002,12
84192,-104.2000000000001,37
84193,55.4,10
84194,-275.0000000000002,50
84195,-136.80000000000018,43
84196,-51.00000000000003,28
84197,-280.0000000000003,50
84198,-162.0000000000002,48
84199,-265.0000000000002,50
84200,-295.0000000000003,50
84201,-270.0000000000002,50
84202,-290.0000000000003,50
84203,-275.0000000000003,50
84204,-280.0000000000002,50
84205,-285.0000000000002,50
84206,-290.0000000000002,50
84207,-122.20000000000013,41
84208,-295.0000000000002,50
84209,-142.60000000000022,45
84210,-280.0000000000002,50
84211,-290.0000000000002,50
84212,-285.0000000000002,50
84213,-65.20000000000005,32
84214,-275.0000000000002,50
84215,-290.0000000000003,50
84216,-295.0000000000003,50
84217,-97.0000000000001,35
84218,-285.0000000000003,50
84219,-46.400000000000006,26
84220,-290.0000000000002,50
84221,-74.60000000000005,35
84222,74.6,6
84223,-270.0000000000002,50
84224,-280.0000000000003,50
84225,-112.40000000000012,40
84226,-275.0000000000002,50
84227,-29.199999999999946,24
84228,-6.1999999999999575,21
84229,-275.0000000000003,50
84230,45.60000000000001,11
84231,-270.0000000000002,50
84232,-73.00000000000004,30
84233,-275.0000000000003,50
84234,2.200000000000017,19
84235,-285.0000000000003,50
84236,-265.0000000000002,50
84237,-290.0000000000003,50
84238,-172.20000000000024,47
84239,-285.0000000000002,50
84240,74.6,6
84241,-280.0000000000002,50
84242,-90.00000000000009,33
84243,50.400000000000006,10
84244,74.6,6
84245,-270.0000000000002,50
84246,46.80000000000001,11
84247,-16.99999999999997,23
84248,-140.80000000000018,41
84249,-99.40000000000012,36
84250,74.6,6
84251,-275.0000000000002,50
84252,52.80000000000001,9
84253,74.6,6
84254,36.000000000000014,13
84255,-290.0000000000003,50
84256,-285.0000000000002,50
84257,74.6,6
84258,45.800000000000004,12
84259,74.6,6
84260,-280.0000000000002,50
84261,-280.0000000000002,50
84262,79.39999999999999,5
84263,-275.0000000000002,50
84264,52.80000000000001,9
84265,-275.0000000000002,50
84266,-270.0000000000003,50
84267,-275.0000000000002,50
84268,69.8,7
84269,-31.599999999999966,25
84270,-290.0000000000002,50
84271,-280.0000000000002,50
84272,-290.0000000000003,50
84273,-280.0000000000002,50
84274,16.600000000000023,16
84275,-290.0000000000002,50
84276,-275.0000000000002,50
84277,-280.0000000000002,50
84278,-26.799999999999955,24
84279,-137.40000000000018,46
84280,-270.0000000000002,50
84281,-285.0000000000003,50
84282,-285.0000000000002,50
84283,79.39999999999999,5
84284,-285.0000000000002,50
84285,40.80000000000001,12
84286,-290.0000000000003,50
84287,-285.0000000000002,50
84288,-280.0000000000002,50
84289,-34.799999999999955,28
84290,74.6,6
84291,-14.999999999999957,20
84292,-81.40000000000006,32
84293,-24.59999999999995,22
84294,84.19999999999999,4
84295,25.00000000000003,14
84296,74.6,6
84297,61.2,8
84298,61.2,8
84299,33.40000000000002,12
84300,-285.0000000000002,50
84301,61.2,8
84302,-285.0000000000002,50
84303,-290.0000000000003,50
84304,-113.80000000000015,39
84305,-275.0000000000002,50
84306,-265.0000000000002,50
84307,-275.0000000000002,50
84308,-290.0000000000002,50
84309,-280.0000000000002,50
84310,45.60000000000001,11
84311,-290.0000000000003,50
84312,-265.0000000000002,50
84313,-275.0000000000002,50
84314,-270.0000000000002,50
84315,-142.6000000000002,45
84316,-280.0000000000002,50
84317,-275.0000000000003,50
84318,-265.0000000000002,50
84319,1.0000000000000284,19
84320,-280.0000000000003,50
84321,-70.20000000000005,32
84322,3.6000000000000254,20
84323,-270.0000000000002,50
84324,-275.0000000000002,50
84325,-24.399999999999963,23
84326,-265.0000000000002,50
84327,-265.0000000000002,50
84328,-260.0000000000002,50
84329,-50.599999999999994,30
84330,2.200000000000017,19
84331,-285.0000000000003,50
84332,-161.8000000000002,49
84333,-68.80000000000004,33
84334,-285.0000000000002,50
84335,-285.0000000000002,50
84336,-21.999999999999957,23
84337,-82.20000000000006,34
84338,-275.0000000000002,50
84339,41.00000000000001,13
84340,-275.0000000000002,50
84341,-275.0000000000002,50
84342,-60.400000000000034,31
84343,31.200000000000017,14
84344,-275.0000000000002,50
84345,-25.599999999999962,24
84346,-285.0000000000002,50
84347,-275.0000000000002,50
84348,-21.99999999999997,23
84349,65.0,8
84350,-28.999999999999957,25
84351,50.400000000000006,10
84352,36.20000000000001,14
84353,17.000000000000014,18
84354,46.80000000000001,11
84355,-290.0000000000002,50
84356,40.80000000000001,12
84357,25.00000000000003,14
84358,40.80000000000001,12
84359,-270.0000000000002,50
84360,-290.0000000000002,50
84361,46.80000000000001,11
84362,31.000000000000014,13
84363,46.80000000000001,11
84364,69.8,7
84365,11.800000000000026,17
84366,-285.0000000000002,50
84367,-285.0000000000002,50
84368,74.6,6
84369,25.00000000000003,14
84370,-290.0000000000002,50
84371,40.80000000000001,12
84372,-270.0000000000002,50
84373,-131.60000000000014,44
84374,-21.999999999999957,23
84375,74.6,6
84376,52.80000000000001,9
84377,-295.0000000000003,50
84378,-290.0000000000002,50
84379,-290.0000000000003,50
84380,-275.0000000000002,50
84381,-285.0000000000003,50
84382,46.80000000000001,11
84383,-280.0000000000002,50
84384,-285.0000000000002,50
84385,10.600000000000023,17
84386,-280.0000000000002,50
84387,31.400000000000006,15
84388,-270.0000000000002,50
84389,-290.0000000000003,50
84390,-126.00000000000013,40
84391,-285.0000000000003,50
84392,-285.0000000000002,50
84393,-290.0000000000003,50
84394,-51.00000000000003,28
84395,-300.0000000000003,50
84396,-280.0000000000002,50
84397,-275.0000000000002,50
84398,-166.80000000000027,49
84399,-31.599999999999966,25
84400,74.6,6
84401,-280.0000000000003,50
84402,2.2000000000000313,19
84403,-7.399999999999963,21
84404,-108.80000000000013,39
84405,55.2,9
84406,-275.0000000000002,50
84407,-167.2000000000002,47
84408,-85.80000000000004,35
84409,-55.80000000000001,29
84410,-285.0000000000003,50
84411,-175.6000000000002,49
84412,-275.0000000000002,50
84413,-280.0000000000003,50
84414,-285.0000000000003,50
84415,-59.400000000000006,30
84416,-280.0000000000002,50
84417,-280.0000000000003,50
84418,-280.0000000000002,50
84419,-41.39999999999998,26
84420,-290.0000000000003,50
84421,22.600000000000026,15
84422,-270.0000000000002,50
84423,-60.400000000000034,31
84424,-275.0000000000002,50
84425,40.80000000000001,12
84426,-157.40000000000018,46
84427,-118.40000000000015,41
84428,-270.0000000000002,50
84429,-270.0000000000002,50
84430,-270.0000000000002,50
84431,-152.40000000000023,46
84432,-265.0000000000002,50
84433,-260.0000000000002,50
84434,40.80000000000001,12
84435,-280.0000000000003,50
84436,-113.80000000000015,39
84437,-290.0000000000002,50
84438,-275.0000000000002,50
84439,-114.80000000000013,40
84440,-118.40000000000015,41
84441,-280.0000000000002,50
84442,-75.20000000000005,32
84443,-260.0000000000002,50
84444,-260.0000000000002,50
84445,-285.0000000000002,50
84446,8.000000000000032,17
84447,-290.0000000000003,50
84448,50.400000000000006,10
84449,-275.0000000000002,50
84450,-275.0000000000002,50
84451,26.40000000000002,15
84452,-7.599999999999966,20
84453,-280.0000000000002,50
84454,-77.60000000000004,32
84455,-280.0000000000003,50
84456,-16.99999999999997,23
84457,-89.2000000000001,37
84458,50.6,11
84459,38.400000000000006,12
84460,-280.0000000000002,50
84461,-106.6000000000001,37
84462,-275.0000000000002,50
84463,-280.0000000000002,50
84464,-270.0000000000002,50
84465,55.199999999999996,9
84466,60.199999999999996,9
84467,-12.399999999999963,21
84468,62.400000000000006,7
84469,-275.0000000000002,50
84470,-275.0000000000002,50
84471,-275.0000000000002,50
84472,-80.00000000000006,33
84473,-280.0000000000002,50
84474,-280.0000000000003,50
84475,-260.0000000000002,50
84476,-270.0000000000002,50
84477,-270.0000000000002,50
84478,-275.0000000000002,50
84479,-280.0000000000002,50
84480,-147.6000000000002,45
84481,-270.0000000000002,50
84482,-265.0000000000002,50
84483,-104.00000000000011,38
84484,11.800000000000011,17
84485,-290.0000000000003,50
84486,-290.0000000000002,50
84487,33.40000000000002,12
84488,-162.40000000000023,46
84489,-290.0000000000003,50
84490,-82.60000000000004,32
84491,-104.00000000000011,38
84492,-16.79999999999997,24
84493,-280.0000000000002,50
84494,-280.0000000000003,50
84495,-285.0000000000003,50
84496,7.200000000000017,19
84497,-265.0000000000002,50
84498,-106.60000000000012,37
84499,-285.0000000000002,50
84500,-270.0000000000003,50
84501,-16.79999999999997,24
84502,-270.0000000000002,50
84503,-280.0000000000002,50
84504,-63.000000000000014,30
84505,45.800000000000004,12
84506,-285.0000000000002,50
84507,-290.0000000000002,50
84508,51.60000000000001,10
84509,-280.0000000000002,50
84510,-285.0000000000003,50
84511,-280.0000000000002,50
84512,-295.0000000000003,50
84513,16.80000000000001,17
84514,79.39999999999999,5
84515,-270.0000000000002,50
84516,-280.0000000000003,50
84517,-285.0000000000003,50
84518,-285.0000000000003,50
84519,22.400000000000023,14
84520,-275.0000000000002,50
84521,-285.0000000000002,50
84522,37.2,13
84523,37.2,13
84524,22.800000000000015,16
84525,-285.0000000000002,50
84526,-290.0000000000003,50
84527,-290.0000000000003,50
84528,50.6,11
84529,-290.0000000000002,50
84530,-55.80000000000001,29
84531,-285.0000000000003,50
84532,-285.0000000000003,50
84533,-10.999999999999968,22
84534,-167.0000000000002,48
84535,-265.0000000000002,50
84536,-21.999999999999957,23
84537,50.400000000000006,10
84538,-270.0000000000002,50
84539,-285.0000000000002,50
84540,-290.0000000000002,50
84541,-128.20000000000016,42
84542,-89.00000000000009,38
84543,-275.0000000000002,50
84544,-275.0000000000002,50
84545,-290.0000000000002,50
84546,2.2000000000000313,19
84547,-280.0000000000003,50
84548,31.200000000000017,14
84549,-285.0000000000002,50
84550,-54.599999999999994,29
84551,74.6,6
84552,-290.0000000000002,50
84553,74.6,6
84554,-80.00000000000006,33
84555,74.6,6
84556,-275.0000000000002,50
84557,-275.0000000000002,50
84558,36.0,13
84559,-285.0000000000002,50
84560,-280.0000000000002,50
84561,-132.80000000000015,44
84562,-275.0000000000002,50
84563,-285.0000000000002,50
84564,-280.0000000000002,50
84565,16.800000000000026,17
84566,-152.4000000000002,46
84567,-270.0000000000002,50
84568,-285.0000000000002,50
84569,-285.0000000000002,50
84570,-270.0000000000002,50
84571,-285.0000000000002,50
84572,62.400000000000006,7
84573,-270.0000000000002,50
84574,3.6000000000000254,20
84575,69.8,7
84576,-280.0000000000002,50
84577,-285.0000000000002,50
84578,-280.0000000000002,50
84579,-285.0000000000002,50
84580,-270.0000000000002,50
84581,-133.00000000000017,43
84582,16.80000000000001,17
84583,-275.0000000000002,50
84584,-265.0000000000002,50
84585,-280.0000000000002,50
84586,-285.0000000000002,50
84587,-89.60000000000008,35
84588,-280.0000000000002,50
84589,42.00000000000001,12
84590,-285.0000000000003,50
84591,-275.0000000000002,50
84592,-280.0000000000002,50
84593,-123.60000000000014,40
84594,69.8,7
84595,-24.399999999999963,23
84596,-275.0000000000002,50
84597,-290.0000000000002,50
84598,-280.0000000000002,50
84599,-280.0000000000002,50
84600,50.4,10
84601,-275.0000000000002,50
84602,-123.40000000000015,41
84603,-280.0000000000002,50
84604,-41.19999999999999,27
84605,-275.0000000000003,50
84606,-99.40000000000012,36
84607,-99.60000000000011,35
84608,65.0,8
84609,-280.0000000000002,50
84610,-275.0000000000002,50
84611,-275.0000000000002,50
84612,-54.599999999999994,29
84613,69.8,7
84614,-265.0000000000002,50
84615,-275.0000000000002,50
84616,-255.00000000000026,50
84617,84.19999999999999,4
84618,69.8,7
84619,69.8,7
84620,-280.0000000000002,50
84621,40.800000000000004,12
84622,74.6,6
84623,-285.0000000000003,50
84624,-157.00000000000023,48
84625,48.00000000000001,10
84626,-270.0000000000002,50
84627,-295.0000000000003,50
84628,-290.0000000000003,50
84629,-265.0000000000002,50
84630,50.6,11
84631,-265.0000000000002,50
84632,-280.0000000000002,50
84633,-60.60000000000002,30
84634,-275.0000000000002,50
84635,-280.0000000000003,50
84636,-56.00000000000003,28
84637,-270.0000000000002,50
84638,-275.0000000000002,50
84639,-275.0000000000002,50
84640,-270.0000000000002,50
84641,-280.0000000000002,50
84642,-270.0000000000002,50
84643,-280.0000000000002,50
84644,-285.0000000000002,50
84645,-12.19999999999996,22
84646,-285.0000000000003,50
84647,-270.0000000000002,50
84648,-295.0000000000003,50
84649,-285.0000000000003,50
84650,-290.0000000000003,50
84651,-275.0000000000002,50
84652,-275.0000000000002,50
84653,16.600000000000023,16
84654,-270.0000000000002,50
84655,-265.0000000000002,50
84656,-275.0000000000002,50
84657,-265.0000000000002,50
84658,-275.0000000000002,50
84659,-275.0000000000002,50
84660,40.80000000000001,12
84661,-2.599999999999966,20
84662,-275.0000000000002,50
84663,-285.0000000000002,50
84664,-270.0000000000002,50
84665,-285.0000000000002,50
84666,16.60000000000001,16
84667,-290.0000000000002,50
84668,-270.0000000000002,50
84669,-270.0000000000002,50
84670,-265.0000000000002,50
84671,-270.0000000000002,50
84672,-275.0000000000002,50
84673,-275.0000000000002,50
84674,-285.0000000000002,50
84675,-60.400000000000034,31
84676,-280.0000000000003,50
84677,-270.0000000000002,50
84678,-280.0000000000002,50
84679,-285.0000000000002,50
84680,-265.0000000000002,50
84681,-270.0000000000002,50
84682,-280.0000000000003,50
84683,-157.40000000000018,46
84684,-54.400000000000006,30
84685,31.400000000000006,15
84686,40.800000000000004,12
84687,-285.0000000000002,50
84688,-280.0000000000002,50
84689,61.2,8
84690,-54.79999999999998,28
84691,-31.799999999999955,24
84692,-280.0000000000002,50
84693,-280.0000000000002,50
84694,-89.2000000000001,37
84695,-290.0000000000002,50
84696,-270.0000000000002,50
84697,-265.0000000000002,50
84698,-285.0000000000002,50
84699,42.00000000000001,12
84700,-70.40000000000003,31
84701,59.99999999999999,8
84702,-285.0000000000002,50
84703,-280.0000000000002,50
84704,-280.0000000000002,50
84705,59.99999999999999,8
84706,-280.0000000000002,50
84707,59.99999999999999,8
84708,-285.0000000000002,50
84709,36.000000000000014,13
84710,-280.0000000000002,50
84711,-285.0000000000002,50
84712,-285.0000000000003,50
84713,-280.0000000000002,50
84714,-143.0000000000002,43
84715,-290.0000000000002,50
84716,38.2,11
84717,65.0,8
84718,-48.59999999999998,27
84719,-118.40000000000015,41
84720,-270.0000000000002,50
84721,-104.20000000000013,37
84722,-280.0000000000003,50
84723,-280.0000000000002,50
84724,36.000000000000014,13
84725,-280.0000000000002,50
84726,-154.80000000000018,46
84727,-275.0000000000003,50
84728,-285.0000000000002,50
84729,45.60000000000001,11
84730,-275.0000000000002,50
84731,-285.0000000000003,50
84732,-290.0000000000003,50
84733,-108.80000000000013,39
84734,-41.39999999999998,26
84735,-295.0000000000003,50
84736,-285.0000000000002,50
84737,-143.2000000000002,42
84738,-290.0000000000003,50
84739,-285.0000000000002,50
84740,-285.0000000000002,50
84741,-44.99999999999997,27
84742,-40.19999999999996,26
84743,-12.399999999999963,21
84744,-295.0000000000003,50
84745,-133.40000000000018,41
84746,-41.39999999999998,26
84747,-103.20000000000007,36
84748,40.80000000000001,12
84749,45.60000000000001,11
84750,-28.199999999999946,23
84751,-285.0000000000003,50
84752,-67.80000000000003,31
84753,52.80000000000001,9
84754,-88.40000000000006,35
84755,-275.0000000000002,50
84756,-275.0000000000003,50
84757,-280.0000000000002,50
84758,-275.0000000000002,50
84759,-275.0000000000002,50
84760,-290.0000000000002,50
84761,-280.0000000000002,50
84762,-275.0000000000002,50
84763,-32.99999999999994,24
84764,-270.0000000000002,50
84765,-280.0000000000002,50
84766,-51.0,28
84767,-270.0000000000002,50
84768,-280.0000000000003,50
84769,-6.199999999999972,21
84770,-285.0000000000003,50
84771,-65.80000000000004,29
84772,50.400000000000006,10
84773,2.2000000000000313,19
84774,-280.0000000000002,50
84775,-60.400000000000006,31
84776,-59.400000000000006,30
84777,-285.0000000000002,50
84778,50.400000000000006,10
84779,50.400000000000006,10
84780,-9.999999999999957,20
84781,-133.40000000000018,41
84782,-285.0000000000002,50
84783,-70.40000000000003,31
84784,-275.0000000000002,50
84785,-290.0000000000002,50
84786,-295.0000000000003,50
84787,-285.0000000000003,50
84788,-285.0000000000002,50
84789,60.0,8
84790,-290.0000000000003,50
84791,-290.0000000000003,50
84792,-295.0000000000002,50
84793,61.2,8
84794,-270.0000000000003,50
84795,-34.199999999999974,24
84796,-122.60000000000014,39
84797,69.8,7
84798,69.8,7
84799,-285.0000000000003,50
84800,-275.0000000000002,50
84801,69.8,7
84802,-285.0000000000003,50
84803,-280.0000000000002,50
84804,-285.0000000000002,50
84805,50.6,11
84806,-290.0000000000003,50
84807,-15.799999999999965,23
84808,-290.0000000000003,50
84809,-26.79999999999997,24
84810,-96.4000000000001,38
84811,12.200000000000017,19
84812,69.8,7
84813,-275.0000000000002,50
84814,-280.0000000000002,50
84815,45.60000000000001,11
84816,-270.0000000000002,50
84817,-17.19999999999996,22
84818,-290.0000000000003,50
84819,21.60000000000001,16
84820,-280.0000000000002,50
84821,-295.0000000000003,50
84822,-290.0000000000003,50
84823,21.60000000000001,16
84824,-285.0000000000002,50
84825,-285.0000000000002,50
84826,-280.0000000000002,50
84827,-290.0000000000003,50
84828,-290.0000000000003,50
84829,-134.60000000000014,41
84830,60.199999999999996,9
84831,-118.80000000000015,39
84832,-275.0000000000002,50
84833,-255.00000000000023,50
84834,-44.99999999999997,27
84835,-285.0000000000002,50
84836,-285.0000000000002,50
84837,-167.0000000000002,48
84838,-285.0000000000002,50
84839,-132.80000000000018,44
84840,-75.00000000000006,33
84841,-290.0000000000003,50
